,game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
437011,2021_01_DAL_TB,money_line,DAL,,378,0.0,240.0,5Dimes,2021
437012,2021_01_DAL_TB,money_line,DAL,,378,0.0,240.0,sportbet,2021
437013,2021_01_DAL_TB,money_line,TB,,-425,0.0,-280.0,5Dimes,2021
437014,2021_01_DAL_TB,money_line,TB,,-425,0.0,-280.0,sportbet,2021
437015,2021_01_DAL_TB,money_line,DAL,,350,0.0,230.0,bet365,2021
437016,2021_01_DAL_TB,money_line,TB,,-450,0.0,-280.0,bet365,2021
437017,2021_01_DAL_TB,money_line,DAL,,380,0.0,240.0,BETOnline,2021
437018,2021_01_DAL_TB,money_line,DAL,,380,0.0,240.0,SPORTS BETTING,2021
437019,2021_01_DAL_TB,money_line,TB,,-470,0.0,-285.0,BETOnline,2021
437020,2021_01_DAL_TB,money_line,TB,,-470,0.0,-285.0,SPORTS BETTING,2021
437021,2021_01_DAL_TB,money_line,DAL,,330,0.0,240.0,BOVADA,2021
437022,2021_01_DAL_TB,money_line,DAL,,330,0.0,240.0,bodog,2021
437023,2021_01_DAL_TB,money_line,TB,,-445,0.0,-290.0,BOVADA,2021
437024,2021_01_DAL_TB,money_line,TB,,-445,0.0,-290.0,bodog,2021
437025,2021_01_DAL_TB,money_line,DAL,,360,0.0,240.0,JAZZ,2021
437026,2021_01_DAL_TB,money_line,TB,,-460,0.0,-300.0,JAZZ,2021
437027,2021_01_DAL_TB,money_line,DAL,,400,0.0,168.0,MATCHBOOK,2021
437028,2021_01_DAL_TB,money_line,TB,,-417,0.0,-1429.0,MATCHBOOK,2021
437029,2021_01_DAL_TB,money_line,DAL,,351,0.0,241.0,PINNACLE,2021
437030,2021_01_DAL_TB,money_line,TB,,-425,0.0,-278.0,PINNACLE,2021
437031,2021_01_DAL_TB,money_line,DAL,,370,0.0,255.0,BetPHOENIX,2021
437032,2021_01_DAL_TB,money_line,TB,,-470,0.0,-315.0,BetPHOENIX,2021
437033,2021_01_DAL_TB,money_line,DAL,,310,0.0,280.0,intertops,2021
437034,2021_01_DAL_TB,money_line,TB,,-440,0.0,-350.0,intertops,2021
437035,2021_01_DAL_TB,money_line,DAL,,350,0.0,233.0,Sports Interaction,2021
437036,2021_01_DAL_TB,money_line,TB,,-431,0.0,-282.0,Sports Interaction,2021
437037,2021_01_DAL_TB,money_line,DAL,,350,0.0,305.0,youwager.eu,2021
437038,2021_01_DAL_TB,money_line,TB,,-450,0.0,-385.0,youwager.eu,2021
437039,2021_01_DAL_TB,money_line,DAL,,375,0.0,230.0,HERITAGE,2021
437040,2021_01_DAL_TB,money_line,TB,,-475,0.0,-280.0,HERITAGE,2021
437041,2021_01_DAL_TB,money_line,DAL,,375,0.0,240.0,SBR,2021
437042,2021_01_DAL_TB,money_line,TB,,-465,0.0,-285.0,SBR,2021
437043,2021_01_DAL_TB,money_line,DAL,,349,0.0,249.0,WAGERWEB,2021
437044,2021_01_DAL_TB,money_line,TB,,-439,0.0,-309.0,WAGERWEB,2021
437045,2021_01_DAL_TB,money_line,DAL,,395,0.0,245.0,GT BETS,2021
437046,2021_01_DAL_TB,money_line,TB,,-495,0.0,-290.0,GT BETS,2021
437047,2021_01_DAL_TB,money_line,DAL,,365,0.0,235.0,MY BOOKIE,2021
437048,2021_01_DAL_TB,money_line,TB,,-490,0.0,-290.0,MY BOOKIE,2021
437049,2021_01_DAL_TB,money_line,DAL,,370,0.0,255.0,BETMANIA,2021
437050,2021_01_DAL_TB,money_line,TB,,-470,0.0,-315.0,BETMANIA,2021
437051,2021_01_DAL_TB,money_line,DAL,,370,0.0,255.0,SKYBOOK,2021
437052,2021_01_DAL_TB,money_line,TB,,-470,0.0,-315.0,SKYBOOK,2021
437053,2021_01_DAL_TB,money_line,DAL,,385,0.0,220.0,BetRegal,2021
437054,2021_01_DAL_TB,money_line,TB,,-500,0.0,-270.0,BetRegal,2021
437055,2021_01_DAL_TB,spread,DAL,9.0,-102,7.0,-130.0,5Dimes,2021
437056,2021_01_DAL_TB,spread,DAL,9.0,-102,7.0,-130.0,sportbet,2021
437057,2021_01_DAL_TB,spread,TB,-9.0,-108,-7.0,110.0,5Dimes,2021
437058,2021_01_DAL_TB,spread,TB,-9.0,-108,-7.0,110.0,sportbet,2021
437059,2021_01_DAL_TB,spread,DAL,9.5,-110,6.5,-110.0,bet365,2021
437060,2021_01_DAL_TB,spread,TB,-9.5,-110,-6.5,-110.0,bet365,2021
437061,2021_01_DAL_TB,spread,DAL,9.0,-105,8.5,-110.0,BETOnline,2021
437062,2021_01_DAL_TB,spread,DAL,9.0,-105,8.5,-110.0,SPORTS BETTING,2021
437063,2021_01_DAL_TB,spread,TB,-9.0,-115,-8.5,-110.0,BETOnline,2021
437064,2021_01_DAL_TB,spread,TB,-9.0,-115,-8.5,-110.0,SPORTS BETTING,2021
437065,2021_01_DAL_TB,spread,DAL,9.0,-110,6.0,-110.0,BOVADA,2021
437066,2021_01_DAL_TB,spread,DAL,9.0,-110,6.0,-110.0,bodog,2021
437067,2021_01_DAL_TB,spread,TB,-9.0,-110,-6.0,-110.0,BOVADA,2021
437068,2021_01_DAL_TB,spread,TB,-9.0,-110,-6.0,-110.0,bodog,2021
437069,2021_01_DAL_TB,spread,DAL,9.0,-110,6.5,-110.0,JAZZ,2021
437070,2021_01_DAL_TB,spread,TB,-9.0,-110,-6.5,-110.0,JAZZ,2021
437071,2021_01_DAL_TB,spread,DAL,10.0,-115,7.5,-186.0,MATCHBOOK,2021
437072,2021_01_DAL_TB,spread,TB,-10.0,106,-7.5,-157.0,MATCHBOOK,2021
437073,2021_01_DAL_TB,spread,DAL,10.0,-121,6.5,-104.0,PINNACLE,2021
437074,2021_01_DAL_TB,spread,TB,-10.0,110,-6.5,-106.0,PINNACLE,2021
437075,2021_01_DAL_TB,spread,DAL,9.5,-115,6.5,100.0,BetPHOENIX,2021
437076,2021_01_DAL_TB,spread,TB,-9.5,-105,-6.5,-120.0,BetPHOENIX,2021
437077,2021_01_DAL_TB,spread,DAL,9.5,-115,6.5,-110.0,intertops,2021
437078,2021_01_DAL_TB,spread,TB,-9.5,-105,-6.5,-110.0,intertops,2021
437079,2021_01_DAL_TB,spread,DAL,9.5,-110,6.0,-110.0,Sports Interaction,2021
437080,2021_01_DAL_TB,spread,TB,-9.5,-110,-6.0,-110.0,Sports Interaction,2021
437081,2021_01_DAL_TB,spread,DAL,9.5,-110,6.5,-110.0,youwager.eu,2021
437082,2021_01_DAL_TB,spread,TB,-9.5,-110,-6.5,-110.0,youwager.eu,2021
437083,2021_01_DAL_TB,spread,DAL,9.0,-108,6.0,-108.0,HERITAGE,2021
437084,2021_01_DAL_TB,spread,TB,-9.0,-108,-6.0,-108.0,HERITAGE,2021
437085,2021_01_DAL_TB,spread,DAL,9.0,-106,6.5,-110.0,SBR,2021
437086,2021_01_DAL_TB,spread,TB,-9.0,-114,-6.5,-110.0,SBR,2021
437087,2021_01_DAL_TB,spread,DAL,9.0,-106,6.0,-106.0,WAGERWEB,2021
437088,2021_01_DAL_TB,spread,TB,-9.0,-114,-6.0,-114.0,WAGERWEB,2021
437089,2021_01_DAL_TB,spread,DAL,9.5,-109,6.5,-109.0,GT BETS,2021
437090,2021_01_DAL_TB,spread,TB,-9.5,-109,-6.5,-109.0,GT BETS,2021
437091,2021_01_DAL_TB,spread,DAL,9.5,-110,6.0,-110.0,MY BOOKIE,2021
437092,2021_01_DAL_TB,spread,TB,-9.5,-110,-6.0,-110.0,MY BOOKIE,2021
437093,2021_01_DAL_TB,spread,DAL,9.5,-112,6.5,100.0,BETMANIA,2021
437094,2021_01_DAL_TB,spread,TB,-9.5,-102,-6.5,-120.0,BETMANIA,2021
437095,2021_01_DAL_TB,spread,DAL,9.5,-115,6.5,100.0,SKYBOOK,2021
437096,2021_01_DAL_TB,spread,TB,-9.5,-105,-6.5,-120.0,SKYBOOK,2021
437097,2021_01_DAL_TB,spread,DAL,9.5,-105,9.0,-111.0,BetRegal,2021
437098,2021_01_DAL_TB,spread,TB,-9.5,-116,-9.0,-111.0,BetRegal,2021
437099,2021_01_DAL_TB,total,under,52.5,-103,52.5,-110.0,5Dimes,2021
437100,2021_01_DAL_TB,total,under,52.5,-103,52.5,-110.0,sportbet,2021
437101,2021_01_DAL_TB,total,over,52.5,-107,52.5,-110.0,5Dimes,2021
437102,2021_01_DAL_TB,total,over,52.5,-107,52.5,-110.0,sportbet,2021
437103,2021_01_DAL_TB,total,under,52.5,-110,52.0,-110.0,bet365,2021
437104,2021_01_DAL_TB,total,over,52.5,-110,52.0,-110.0,bet365,2021
437105,2021_01_DAL_TB,total,under,52.5,-110,52.5,-110.0,BETOnline,2021
437106,2021_01_DAL_TB,total,under,52.5,-110,52.5,-110.0,SPORTS BETTING,2021
437107,2021_01_DAL_TB,total,over,52.5,-110,52.5,-110.0,BETOnline,2021
437108,2021_01_DAL_TB,total,over,52.5,-110,52.5,-110.0,SPORTS BETTING,2021
437109,2021_01_DAL_TB,total,under,52.5,-105,52.0,-110.0,BOVADA,2021
437110,2021_01_DAL_TB,total,under,52.5,-105,52.0,-110.0,bodog,2021
437111,2021_01_DAL_TB,total,over,52.5,-115,52.0,-110.0,BOVADA,2021
437112,2021_01_DAL_TB,total,over,52.5,-115,52.0,-110.0,bodog,2021
437113,2021_01_DAL_TB,total,under,52.5,-110,52.0,-110.0,JAZZ,2021
437114,2021_01_DAL_TB,total,over,52.5,-110,52.0,-110.0,JAZZ,2021
437115,2021_01_DAL_TB,total,under,52.0,-118,50.0,-150.0,MATCHBOOK,2021
437116,2021_01_DAL_TB,total,over,52.0,104,50.0,-159.0,MATCHBOOK,2021
437117,2021_01_DAL_TB,total,under,52.5,-103,52.0,-106.0,PINNACLE,2021
437118,2021_01_DAL_TB,total,over,52.5,-108,52.0,-105.0,PINNACLE,2021
437119,2021_01_DAL_TB,total,under,52.5,-110,51.5,-104.0,BetPHOENIX,2021
437120,2021_01_DAL_TB,total,over,52.5,-110,51.5,-116.0,BetPHOENIX,2021
437121,2021_01_DAL_TB,total,under,52.5,-110,50.5,-110.0,intertops,2021
437122,2021_01_DAL_TB,total,over,52.5,-110,50.5,-110.0,intertops,2021
437123,2021_01_DAL_TB,total,under,52.5,-110,53.0,-110.0,Sports Interaction,2021
437124,2021_01_DAL_TB,total,over,52.5,-110,53.0,-110.0,Sports Interaction,2021
437125,2021_01_DAL_TB,total,under,52.0,-110,52.0,-110.0,youwager.eu,2021
437126,2021_01_DAL_TB,total,over,52.0,-110,52.0,-110.0,youwager.eu,2021
437127,2021_01_DAL_TB,total,under,53.0,-108,52.0,-108.0,HERITAGE,2021
437128,2021_01_DAL_TB,total,over,53.0,-108,52.0,-108.0,HERITAGE,2021
437129,2021_01_DAL_TB,total,under,52.5,-111,51.5,-110.0,SBR,2021
437130,2021_01_DAL_TB,total,over,52.5,-109,51.5,-110.0,SBR,2021
437131,2021_01_DAL_TB,total,under,52.5,-111,52.0,-111.0,WAGERWEB,2021
437132,2021_01_DAL_TB,total,over,52.5,-109,52.0,-109.0,WAGERWEB,2021
437133,2021_01_DAL_TB,total,under,52.5,-109,52.0,-109.0,GT BETS,2021
437134,2021_01_DAL_TB,total,over,52.5,-109,52.0,-109.0,GT BETS,2021
437135,2021_01_DAL_TB,total,under,52.5,-110,51.5,-110.0,MY BOOKIE,2021
437136,2021_01_DAL_TB,total,over,52.5,-110,51.5,-120.0,MY BOOKIE,2021
437137,2021_01_DAL_TB,total,under,52.5,-107,51.5,-104.0,BETMANIA,2021
437138,2021_01_DAL_TB,total,over,52.5,-107,51.5,-116.0,BETMANIA,2021
437139,2021_01_DAL_TB,total,under,52.5,-110,51.5,-104.0,SKYBOOK,2021
437140,2021_01_DAL_TB,total,over,52.5,-110,51.5,-116.0,SKYBOOK,2021
437141,2021_01_DAL_TB,total,under,52.0,-111,53.0,-111.0,BetRegal,2021
437142,2021_01_DAL_TB,total,over,52.0,-111,53.0,-111.0,BetRegal,2021
437143,2021_01_ARI_TEN,money_line,TEN,,-138,0.0,-138.0,5Dimes,2021
437144,2021_01_ARI_TEN,money_line,TEN,,-138,0.0,-138.0,sportbet,2021
437145,2021_01_ARI_TEN,money_line,ARI,,128,0.0,118.0,5Dimes,2021
437146,2021_01_ARI_TEN,money_line,ARI,,128,0.0,118.0,sportbet,2021
437147,2021_01_ARI_TEN,money_line,TEN,,-155,0.0,-145.0,bet365,2021
437148,2021_01_ARI_TEN,money_line,ARI,,135,0.0,125.0,bet365,2021
437149,2021_01_ARI_TEN,money_line,TEN,,-140,0.0,-125.0,BETOnline,2021
437150,2021_01_ARI_TEN,money_line,TEN,,-140,0.0,-125.0,SPORTS BETTING,2021
437151,2021_01_ARI_TEN,money_line,ARI,,120,0.0,105.0,BETOnline,2021
437152,2021_01_ARI_TEN,money_line,ARI,,120,0.0,105.0,SPORTS BETTING,2021
437153,2021_01_ARI_TEN,money_line,TEN,,-150,0.0,-135.0,BOVADA,2021
437154,2021_01_ARI_TEN,money_line,TEN,,-150,0.0,-135.0,bodog,2021
437155,2021_01_ARI_TEN,money_line,ARI,,130,0.0,115.0,BOVADA,2021
437156,2021_01_ARI_TEN,money_line,ARI,,130,0.0,115.0,bodog,2021
437157,2021_01_ARI_TEN,money_line,TEN,,-145,0.0,-135.0,JAZZ,2021
437158,2021_01_ARI_TEN,money_line,ARI,,125,0.0,115.0,JAZZ,2021
437159,2021_01_ARI_TEN,money_line,TEN,,-139,0.0,-170.0,MATCHBOOK,2021
437160,2021_01_ARI_TEN,money_line,ARI,,132,0.0,-145.0,MATCHBOOK,2021
437161,2021_01_ARI_TEN,money_line,TEN,,-146,0.0,-157.0,PINNACLE,2021
437162,2021_01_ARI_TEN,money_line,ARI,,131,0.0,142.0,PINNACLE,2021
437163,2021_01_ARI_TEN,money_line,TEN,,-145,0.0,-158.0,BetPHOENIX,2021
437164,2021_01_ARI_TEN,money_line,ARI,,125,0.0,138.0,BetPHOENIX,2021
437165,2021_01_ARI_TEN,money_line,TEN,,-145,0.0,-160.0,intertops,2021
437166,2021_01_ARI_TEN,money_line,ARI,,125,0.0,140.0,intertops,2021
437167,2021_01_ARI_TEN,money_line,TEN,,-166,0.0,-147.0,Sports Interaction,2021
437168,2021_01_ARI_TEN,money_line,ARI,,138,0.0,123.0,Sports Interaction,2021
437169,2021_01_ARI_TEN,money_line,TEN,,-145,0.0,-155.0,youwager.eu,2021
437170,2021_01_ARI_TEN,money_line,ARI,,125,0.0,135.0,youwager.eu,2021
437171,2021_01_ARI_TEN,money_line,TEN,,-145,0.0,-155.0,HERITAGE,2021
437172,2021_01_ARI_TEN,money_line,ARI,,125,0.0,135.0,HERITAGE,2021
437173,2021_01_ARI_TEN,money_line,TEN,,-140,0.0,-150.0,SBR,2021
437174,2021_01_ARI_TEN,money_line,ARI,,120,0.0,130.0,SBR,2021
437175,2021_01_ARI_TEN,money_line,TEN,,-146,0.0,-155.0,WAGERWEB,2021
437176,2021_01_ARI_TEN,money_line,ARI,,126,0.0,135.0,WAGERWEB,2021
437177,2021_01_ARI_TEN,money_line,TEN,,-140,0.0,-135.0,GT BETS,2021
437178,2021_01_ARI_TEN,money_line,ARI,,120,0.0,115.0,GT BETS,2021
437179,2021_01_ARI_TEN,money_line,TEN,,-145,0.0,-150.0,MY BOOKIE,2021
437180,2021_01_ARI_TEN,money_line,ARI,,125,0.0,130.0,MY BOOKIE,2021
437181,2021_01_ARI_TEN,money_line,TEN,,-145,0.0,-158.0,BETMANIA,2021
437182,2021_01_ARI_TEN,money_line,ARI,,125,0.0,138.0,BETMANIA,2021
437183,2021_01_ARI_TEN,money_line,TEN,,-145,0.0,-158.0,SKYBOOK,2021
437184,2021_01_ARI_TEN,money_line,ARI,,125,0.0,138.0,SKYBOOK,2021
437185,2021_01_ARI_TEN,money_line,TEN,,-161,0.0,-135.0,BetRegal,2021
437186,2021_01_ARI_TEN,money_line,ARI,,140,0.0,115.0,BetRegal,2021
437187,2021_01_ARI_TEN,spread,TEN,-2.5,-115,-2.5,-110.0,5Dimes,2021
437188,2021_01_ARI_TEN,spread,TEN,-2.5,-115,-2.5,-110.0,sportbet,2021
437189,2021_01_ARI_TEN,spread,ARI,2.5,105,2.5,-110.0,5Dimes,2021
437190,2021_01_ARI_TEN,spread,ARI,2.5,105,2.5,-110.0,sportbet,2021
437191,2021_01_ARI_TEN,spread,TEN,-3.0,-105,-3.0,100.0,bet365,2021
437192,2021_01_ARI_TEN,spread,ARI,3.0,-115,3.0,-120.0,bet365,2021
437193,2021_01_ARI_TEN,spread,TEN,-2.5,-112,-3.0,-110.0,BETOnline,2021
437194,2021_01_ARI_TEN,spread,TEN,-2.5,-112,-3.0,-110.0,SPORTS BETTING,2021
437195,2021_01_ARI_TEN,spread,ARI,2.5,-108,3.0,-110.0,BETOnline,2021
437196,2021_01_ARI_TEN,spread,ARI,2.5,-108,3.0,-110.0,SPORTS BETTING,2021
437197,2021_01_ARI_TEN,spread,TEN,-3.0,100,-2.5,-110.0,BOVADA,2021
437198,2021_01_ARI_TEN,spread,TEN,-3.0,100,-2.5,-110.0,bodog,2021
437199,2021_01_ARI_TEN,spread,ARI,3.0,-120,2.5,-110.0,BOVADA,2021
437200,2021_01_ARI_TEN,spread,ARI,3.0,-120,2.5,-110.0,bodog,2021
437201,2021_01_ARI_TEN,spread,TEN,-3.0,100,-2.5,-110.0,JAZZ,2021
437202,2021_01_ARI_TEN,spread,ARI,3.0,-120,2.5,-110.0,JAZZ,2021
437203,2021_01_ARI_TEN,spread,TEN,-3.0,-152,-3.0,-167.0,MATCHBOOK,2021
437204,2021_01_ARI_TEN,spread,ARI,3.0,-152,3.0,-193.0,MATCHBOOK,2021
437205,2021_01_ARI_TEN,spread,TEN,-2.5,-116,-2.5,-111.0,PINNACLE,2021
437206,2021_01_ARI_TEN,spread,ARI,2.5,105,2.5,101.0,PINNACLE,2021
437207,2021_01_ARI_TEN,spread,TEN,-3.0,100,-3.0,-113.0,BetPHOENIX,2021
437208,2021_01_ARI_TEN,spread,ARI,3.0,-120,3.0,-107.0,BetPHOENIX,2021
437209,2021_01_ARI_TEN,spread,TEN,-2.5,-115,-3.0,-110.0,intertops,2021
437210,2021_01_ARI_TEN,spread,ARI,2.5,-105,3.0,-110.0,intertops,2021
437211,2021_01_ARI_TEN,spread,TEN,-3.0,-103,-2.5,-110.0,Sports Interaction,2021
437212,2021_01_ARI_TEN,spread,ARI,3.0,-117,2.5,-110.0,Sports Interaction,2021
437213,2021_01_ARI_TEN,spread,TEN,-3.0,100,-2.5,-110.0,youwager.eu,2021
437214,2021_01_ARI_TEN,spread,ARI,3.0,-120,2.5,-110.0,youwager.eu,2021
437215,2021_01_ARI_TEN,spread,TEN,-2.5,-118,-2.5,-108.0,HERITAGE,2021
437216,2021_01_ARI_TEN,spread,ARI,2.5,102,2.5,-108.0,HERITAGE,2021
437217,2021_01_ARI_TEN,spread,TEN,-2.5,-112,-3.0,100.0,SBR,2021
437218,2021_01_ARI_TEN,spread,ARI,2.5,-108,3.0,-120.0,SBR,2021
437219,2021_01_ARI_TEN,spread,TEN,-2.5,-120,-2.5,-112.0,WAGERWEB,2021
437220,2021_01_ARI_TEN,spread,ARI,2.5,100,2.5,-108.0,WAGERWEB,2021
437221,2021_01_ARI_TEN,spread,TEN,-2.5,-111,-2.5,-109.0,GT BETS,2021
437222,2021_01_ARI_TEN,spread,ARI,2.5,-107,2.5,-109.0,GT BETS,2021
437223,2021_01_ARI_TEN,spread,TEN,-3.0,-110,-2.5,-110.0,MY BOOKIE,2021
437224,2021_01_ARI_TEN,spread,ARI,3.0,-110,2.5,-110.0,MY BOOKIE,2021
437225,2021_01_ARI_TEN,spread,TEN,-3.0,103,-3.0,-113.0,BETMANIA,2021
437226,2021_01_ARI_TEN,spread,ARI,3.0,-117,3.0,-107.0,BETMANIA,2021
437227,2021_01_ARI_TEN,spread,TEN,-3.0,100,-3.0,-113.0,SKYBOOK,2021
437228,2021_01_ARI_TEN,spread,ARI,3.0,-120,3.0,-107.0,SKYBOOK,2021
437229,2021_01_ARI_TEN,spread,TEN,-2.5,-120,-3.0,-116.0,BetRegal,2021
437230,2021_01_ARI_TEN,spread,ARI,2.5,100,3.0,-105.0,BetRegal,2021
437231,2021_01_ARI_TEN,total,under,54.0,-105,51.5,-110.0,5Dimes,2021
437232,2021_01_ARI_TEN,total,under,54.0,-105,51.5,-110.0,sportbet,2021
437233,2021_01_ARI_TEN,total,over,54.0,-105,51.5,-110.0,5Dimes,2021
437234,2021_01_ARI_TEN,total,over,54.0,-105,51.5,-110.0,sportbet,2021
437235,2021_01_ARI_TEN,total,under,54.0,-110,51.0,-110.0,bet365,2021
437236,2021_01_ARI_TEN,total,over,54.0,-110,51.0,-110.0,bet365,2021
437237,2021_01_ARI_TEN,total,under,54.5,-105,54.5,-110.0,BETOnline,2021
437238,2021_01_ARI_TEN,total,under,54.5,-105,54.5,-110.0,SPORTS BETTING,2021
437239,2021_01_ARI_TEN,total,over,54.5,-115,54.5,-110.0,BETOnline,2021
437240,2021_01_ARI_TEN,total,over,54.5,-115,54.5,-110.0,SPORTS BETTING,2021
437241,2021_01_ARI_TEN,total,under,54.5,-105,51.0,-110.0,BOVADA,2021
437242,2021_01_ARI_TEN,total,under,54.5,-105,51.0,-110.0,bodog,2021
437243,2021_01_ARI_TEN,total,over,54.5,-115,51.0,-110.0,BOVADA,2021
437244,2021_01_ARI_TEN,total,over,54.5,-115,51.0,-110.0,bodog,2021
437245,2021_01_ARI_TEN,total,under,54.0,-110,51.0,-105.0,JAZZ,2021
437246,2021_01_ARI_TEN,total,over,54.0,-110,51.0,-115.0,JAZZ,2021
437247,2021_01_ARI_TEN,total,under,54.0,-152,51.5,-182.0,MATCHBOOK,2021
437248,2021_01_ARI_TEN,total,over,54.0,-152,51.5,-173.0,MATCHBOOK,2021
437249,2021_01_ARI_TEN,total,under,54.0,-108,51.0,-106.0,PINNACLE,2021
437250,2021_01_ARI_TEN,total,over,54.0,-103,51.0,-106.0,PINNACLE,2021
437251,2021_01_ARI_TEN,total,under,54.0,-110,51.0,-120.0,BetPHOENIX,2021
437252,2021_01_ARI_TEN,total,over,54.0,-110,51.0,100.0,BetPHOENIX,2021
437253,2021_01_ARI_TEN,total,under,54.0,-110,51.5,-110.0,intertops,2021
437254,2021_01_ARI_TEN,total,over,54.0,-110,51.5,-110.0,intertops,2021
437255,2021_01_ARI_TEN,total,under,54.5,-113,51.5,-110.0,Sports Interaction,2021
437256,2021_01_ARI_TEN,total,over,54.5,-107,51.5,-110.0,Sports Interaction,2021
437257,2021_01_ARI_TEN,total,under,54.0,-110,51.0,-110.0,youwager.eu,2021
437258,2021_01_ARI_TEN,total,over,54.0,-110,51.0,-110.0,youwager.eu,2021
437259,2021_01_ARI_TEN,total,under,54.0,-108,51.0,-108.0,HERITAGE,2021
437260,2021_01_ARI_TEN,total,over,54.0,-108,51.0,-108.0,HERITAGE,2021
437261,2021_01_ARI_TEN,total,under,54.5,-105,51.0,-110.0,SBR,2021
437262,2021_01_ARI_TEN,total,over,54.5,-115,51.0,-110.0,SBR,2021
437263,2021_01_ARI_TEN,total,under,54.0,-107,51.0,-115.0,WAGERWEB,2021
437264,2021_01_ARI_TEN,total,over,54.0,-113,51.0,-105.0,WAGERWEB,2021
437265,2021_01_ARI_TEN,total,under,54.5,-104,51.0,-109.0,GT BETS,2021
437266,2021_01_ARI_TEN,total,over,54.5,-114,51.0,-109.0,GT BETS,2021
437267,2021_01_ARI_TEN,total,under,54.0,-110,51.0,-110.0,MY BOOKIE,2021
437268,2021_01_ARI_TEN,total,over,54.0,-110,51.0,-110.0,MY BOOKIE,2021
437269,2021_01_ARI_TEN,total,under,54.0,-107,51.0,-120.0,BETMANIA,2021
437270,2021_01_ARI_TEN,total,over,54.0,-107,51.0,100.0,BETMANIA,2021
437271,2021_01_ARI_TEN,total,under,54.0,-110,51.0,-120.0,SKYBOOK,2021
437272,2021_01_ARI_TEN,total,over,54.0,-110,51.0,100.0,SKYBOOK,2021
437273,2021_01_ARI_TEN,total,under,54.0,-116,53.5,-111.0,BetRegal,2021
437274,2021_01_ARI_TEN,total,over,54.0,-105,53.5,-111.0,BetRegal,2021
437275,2021_01_CLE_KC,money_line,CLE,,205,0.0,220.0,5Dimes,2021
437276,2021_01_CLE_KC,money_line,CLE,,205,0.0,220.0,sportbet,2021
437277,2021_01_CLE_KC,money_line,KC,,-225,0.0,-260.0,5Dimes,2021
437278,2021_01_CLE_KC,money_line,KC,,-225,0.0,-260.0,sportbet,2021
437279,2021_01_CLE_KC,money_line,CLE,,200,0.0,215.0,bet365,2021
437280,2021_01_CLE_KC,money_line,KC,,-240,0.0,-260.0,bet365,2021
437281,2021_01_CLE_KC,money_line,CLE,,200,0.0,215.0,BETOnline,2021
437282,2021_01_CLE_KC,money_line,CLE,,200,0.0,215.0,SPORTS BETTING,2021
437283,2021_01_CLE_KC,money_line,KC,,-240,0.0,-255.0,BETOnline,2021
437284,2021_01_CLE_KC,money_line,KC,,-240,0.0,-255.0,SPORTS BETTING,2021
437285,2021_01_CLE_KC,money_line,CLE,,200,0.0,215.0,BOVADA,2021
437286,2021_01_CLE_KC,money_line,CLE,,200,0.0,215.0,bodog,2021
437287,2021_01_CLE_KC,money_line,KC,,-240,0.0,-260.0,BOVADA,2021
437288,2021_01_CLE_KC,money_line,KC,,-240,0.0,-260.0,bodog,2021
437289,2021_01_CLE_KC,money_line,CLE,,200,0.0,220.0,JAZZ,2021
437290,2021_01_CLE_KC,money_line,KC,,-240,0.0,-270.0,JAZZ,2021
437291,2021_01_CLE_KC,money_line,CLE,,225,0.0,160.0,MATCHBOOK,2021
437292,2021_01_CLE_KC,money_line,KC,,-239,0.0,-589.0,MATCHBOOK,2021
437293,2021_01_CLE_KC,money_line,CLE,,211,0.0,238.0,PINNACLE,2021
437294,2021_01_CLE_KC,money_line,KC,,-241,0.0,-274.0,PINNACLE,2021
437295,2021_01_CLE_KC,money_line,CLE,,200,0.0,225.0,BetPHOENIX,2021
437296,2021_01_CLE_KC,money_line,KC,,-240,0.0,-265.0,BetPHOENIX,2021
437297,2021_01_CLE_KC,money_line,CLE,,200,0.0,230.0,intertops,2021
437298,2021_01_CLE_KC,money_line,KC,,-240,0.0,-270.0,intertops,2021
437299,2021_01_CLE_KC,money_line,CLE,,209,0.0,224.0,Sports Interaction,2021
437300,2021_01_CLE_KC,money_line,KC,,-252,0.0,-271.0,Sports Interaction,2021
437301,2021_01_CLE_KC,money_line,CLE,,195,0.0,215.0,youwager.eu,2021
437302,2021_01_CLE_KC,money_line,KC,,-235,0.0,-265.0,youwager.eu,2021
437303,2021_01_CLE_KC,money_line,CLE,,210,0.0,220.0,HERITAGE,2021
437304,2021_01_CLE_KC,money_line,KC,,-250,0.0,-270.0,HERITAGE,2021
437305,2021_01_CLE_KC,money_line,CLE,,200,0.0,210.0,SBR,2021
437306,2021_01_CLE_KC,money_line,KC,,-240,0.0,-250.0,SBR,2021
437307,2021_01_CLE_KC,money_line,CLE,,196,0.0,219.0,WAGERWEB,2021
437308,2021_01_CLE_KC,money_line,KC,,-231,0.0,-269.0,WAGERWEB,2021
437309,2021_01_CLE_KC,money_line,CLE,,205,0.0,220.0,GT BETS,2021
437310,2021_01_CLE_KC,money_line,KC,,-240,0.0,-260.0,GT BETS,2021
437311,2021_01_CLE_KC,money_line,CLE,,195,0.0,215.0,MY BOOKIE,2021
437312,2021_01_CLE_KC,money_line,KC,,-245,0.0,-265.0,MY BOOKIE,2021
437313,2021_01_CLE_KC,money_line,CLE,,200,0.0,225.0,BETMANIA,2021
437314,2021_01_CLE_KC,money_line,KC,,-240,0.0,-265.0,BETMANIA,2021
